token	sentid	word	wordpos	model	tokenizer	punctuation	prob	surp
jan	4	janitor	1	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.20198413729667664	2.3076860904693604
##itor	4	janitor	1	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	1.0	-0.0
rep	4	reprimanded	2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.0037760843988507986	8.048892974853516
##rima	4	reprimanded	2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.19716185331344604	2.342547655105591
##nded	4	reprimanded	2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9998834133148193	0.00016818923177197576
the	4	the	3	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9999897480010986	1.4790432032896206e-05
account	4	accountant	4	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.6163254380226135	0.698235809803009
##ant	4	accountant	4	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9999996423721313	5.159478746463719e-07
because	4	because	5	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9675211906433105	0.04763484001159668
she	4	she	6	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.5051601529121399	0.9851872324943542
got	4	got	7	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.670933187007904	0.5757589340209961
less	4	less	8	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.8212037682533264	0.28418785333633423
allow	4	allowance	9	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.00017940683756023645	12.444477081298828
##ance	4	allowance	9	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9999157190322876	0.0001215866141137667
.	4	.	10	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	True	0.9999995231628418	6.879304237372708e-07
the	5	The	0	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9997355341911316	0.0003815790405496955
chief	5	chief	1	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.34868183732032776	1.5200169086456299
hired	5	hired	2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.6378130912780762	0.6487944722175598
the	5	the	3	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.688156008720398	0.5391924381256104
assistant	5	assistant	4	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.7534489035606384	0.4084183871746063
because	5	because	5	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9951059818267822	0.007077925838530064
he	5	he	6	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.36712923645973206	1.4456400871276855
needed	5	needed	7	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.8433866500854492	0.24573388695716858
help	5	help	8	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9998043179512024	0.00028236789512448013
with	5	with	9	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9659262895584106	0.05001501739025116
paper	5	paperwork	10	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.016211599111557007	5.946829795837402
##work	5	paperwork	10	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9999786615371704	3.0784565751673654e-05
.	5	.	11	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	True	0.9999996423721313	5.159478746463719e-07
the	6	The	0	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9997394680976868	0.00037590510328300297
chief	6	chief	1	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.352326899766922	1.5050134658813477
hired	6	hired	2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.6294326186180115	0.6678762435913086
the	6	the	3	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.7227486371994019	0.4684341251850128
assistant	6	assistant	4	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.7627198696136475	0.39077484607696533
because	6	because	5	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9953715205192566	0.006692978087812662
she	6	she	6	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.6320549845695496	0.6618779897689819
needed	6	needed	7	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.8114750385284424	0.30138134956359863
help	6	help	8	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9998682737350464	0.00019002830958925188
with	6	with	9	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9681701064109802	0.04666758328676224
paper	6	paperwork	10	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.01464492455124855	6.0934553146362305
##work	6	paperwork	10	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9999843835830688	2.25295516429469e-05
.	6	.	11	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	True	0.9999996423721313	5.159478746463719e-07
the	7	The	0	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9994345307350159	0.000815998821053654
chief	7	chief	1	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.6604105830192566	0.598564863204956
hired	7	hired	2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.6025978922843933	0.7307325005531311
the	7	the	3	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.8372930288314819	0.25619542598724365
assistant	7	assistant	4	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.1278831958770752	2.9671013355255127
because	7	because	5	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9860121607780457	0.020322639495134354
she	7	she	6	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.540567934513092	0.8874521255493164
had	7	had	7	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.5503471493721008	0.8615862131118774
stellar	7	stellar	8	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.00022089610865805298	12.144344329833984
grades	7	grades	9	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9957980513572693	0.006074862089008093
in	7	in	10	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.6413750648498535	0.6407598257064819
school	7	school	11	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9921742677688599	0.01133459061384201
.	7	.	12	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	True	0.9999996423721313	5.159478746463719e-07
the	8	The	0	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.9994363188743591	0.0008134205709211528
chief	8	chief	1	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.655644953250885	0.6090133190155029
hired	8	hired	2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.6517201066017151	0.6176756024360657
the	8	the	3	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.8168363571166992	0.2918809950351715
assistant	8	assistant	4	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasEN2	False	0.1338484138250351	2.9013280868530273
